customer_id,risk_score,risk_tier,decision,top_risk_factors,age,country_risk,occupation,annual_income,account_type,document_status,address_verified,pep_flag,sanctions_flag,adverse_media_flag,customer_tenure_years,digital_risk_score,fraud_history_flag,monthly_txn_count
C5858,34.24,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Multiple compliance flags triggered, Fraud history present",45,Low,Student,1305978,Savings,Complete,0,0,0,1,11,12,1,259
C5859,7.64,LOW,APPROVE,No significant risk flags identified,21,Medium,Salaried,2143259,Savings,Complete,1,0,0,0,14,60,0,437
C5860,44.43,HIGH,EDD,"Overall weighted risk score elevated, Multiple compliance flags triggered, Fraud history present",70,Low,Self Employed,3571329,Savings,Complete,0,1,0,0,9,87,1,279
C5861,22.01,LOW,APPROVE,No significant risk flags identified,44,High,Salaried,2050402,Savings,Complete,1,1,0,0,11,40,0,475
C5862,6.91,LOW,APPROVE,No significant risk flags identified,42,Low,Student,3867793,Savings,Complete,0,0,0,0,3,27,0,418
C5863,11.65,LOW,APPROVE,No significant risk flags identified,39,Low,Cash Business,2006816,Savings,Partial,1,0,0,0,6,88,0,280
C5864,36.73,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",64,High,Cash Business,738415,Savings,Complete,0,0,0,0,9,7,1,88
C5865,26.0,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",25,Low,Salaried,531092,Savings,Partial,1,0,0,0,6,23,1,125
C5866,34.46,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",50,Low,Salaried,1163756,Savings,Missing,0,0,0,0,12,11,1,353
C5867,7.57,LOW,APPROVE,No significant risk flags identified,61,Medium,Self Employed,2273005,NRI,Complete,1,0,0,0,12,14,0,202
C5868,2.05,LOW,APPROVE,No significant risk flags identified,42,Low,Self Employed,2967938,NRI,Complete,1,0,0,0,3,11,0,436
C5869,5.62,LOW,APPROVE,No significant risk flags identified,23,Low,Cash Business,2794204,Savings,Complete,1,0,0,0,1,59,0,84
C5870,30.29,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",36,High,Business,2954971,Savings,Complete,1,0,0,0,0,34,1,276
C5871,11.1,LOW,APPROVE,No significant risk flags identified,41,Medium,Salaried,2376182,Savings,Partial,1,0,0,0,4,57,0,160
C5872,23.52,LOW,APPROVE,No significant risk flags identified,34,Low,Student,983780,Savings,Complete,1,0,0,0,8,55,1,81
C5873,17.04,LOW,APPROVE,No significant risk flags identified,73,Medium,Self Employed,201043,Savings,Complete,0,0,0,0,11,59,0,380
C5874,38.53,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",46,Medium,Self Employed,852701,Corporate,Missing,1,0,0,0,4,91,1,183
C5875,37.95,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Multiple compliance flags triggered, Fraud history present",21,Medium,Student,4469031,Corporate,Complete,0,0,0,1,12,7,1,47
C5876,23.01,LOW,APPROVE,No significant risk flags identified,20,Low,Student,1649171,Savings,Complete,1,0,0,0,2,11,1,221
C5877,12.28,LOW,APPROVE,No significant risk flags identified,58,Medium,Self Employed,4581125,Current,Missing,1,0,0,0,3,11,0,207
C5878,11.17,LOW,APPROVE,No significant risk flags identified,67,Low,Salaried,2633069,NRI,Partial,1,0,0,0,4,65,0,268
C5879,26.63,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",21,Medium,Salaried,4209915,Savings,Complete,1,0,0,0,10,49,1,301
C5880,25.51,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",42,Low,Salaried,2731614,Savings,Complete,1,0,0,0,2,88,1,234
C5881,23.2,LOW,APPROVE,No significant risk flags identified,61,Low,Self Employed,4886665,Corporate,Complete,1,0,0,0,8,2,1,156
C5882,20.27,LOW,APPROVE,No significant risk flags identified,63,Medium,Self Employed,931391,Savings,Complete,1,1,0,0,10,45,0,23
C5883,4.11,LOW,APPROVE,No significant risk flags identified,50,Low,Salaried,4624041,Corporate,Complete,1,0,0,0,15,50,0,198
C5884,35.16,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",20,High,Self Employed,2123698,NRI,Partial,1,0,0,0,13,18,1,66
C5885,14.02,LOW,APPROVE,No significant risk flags identified,39,Medium,Salaried,4625751,Savings,Partial,0,0,0,0,11,24,0,141
C5886,6.98,LOW,APPROVE,No significant risk flags identified,20,Low,Salaried,1733380,Corporate,Complete,1,0,0,0,10,63,0,131
C5887,85.0,HIGH,REJECT,"Overall weighted risk score elevated, Multiple compliance flags triggered, Fraud history present",53,Low,Salaried,3835424,NRI,Complete,1,0,1,0,5,57,1,306
C5888,24.21,LOW,APPROVE,No significant risk flags identified,30,Low,Salaried,4689403,Savings,Partial,0,1,0,0,2,52,0,154
C5889,27.6,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",36,Low,Salaried,1198764,Savings,Complete,0,0,0,0,3,31,1,338
C5890,41.24,HIGH,EDD,"Overall weighted risk score elevated, Multiple compliance flags triggered, High transaction volume",41,Low,Business,2643558,Savings,Partial,1,1,0,0,14,86,1,79
C5891,7.92,LOW,APPROVE,No significant risk flags identified,65,Low,Self Employed,1631282,Savings,Complete,0,0,0,0,1,12,0,123
C5892,40.31,HIGH,EDD,"Overall weighted risk score elevated, Address not verified, Fraud history present",44,Low,Salaried,662276,Corporate,Missing,0,0,0,0,11,86,1,288
C5893,34.47,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",25,Medium,Cash Business,678508,Savings,Complete,0,0,0,0,1,34,1,497
C5894,2.18,LOW,APPROVE,No significant risk flags identified,34,Low,Business,3236746,Corporate,Complete,1,0,0,0,12,19,0,46
C5895,24.6,LOW,APPROVE,No significant risk flags identified,48,Low,Self Employed,2846802,Savings,Complete,1,0,0,0,13,72,1,306
C5896,49.87,HIGH,EDD,"Overall weighted risk score elevated, Multiple compliance flags triggered, Fraud history present",64,High,Business,446857,Corporate,Partial,1,1,0,0,15,41,1,238
C5897,85.0,HIGH,REJECT,"Overall weighted risk score elevated, Multiple compliance flags triggered, Fraud history present",71,Low,Salaried,515288,Savings,Partial,1,0,1,0,1,58,1,231
C5898,4.95,LOW,APPROVE,No significant risk flags identified,37,Low,Self Employed,3581001,Savings,Complete,1,0,0,0,4,77,0,448
C5899,31.35,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",35,Medium,Self Employed,706407,Current,Complete,0,0,0,0,5,33,1,232
C5900,17.81,LOW,APPROVE,No significant risk flags identified,37,High,Cash Business,3234929,Savings,Partial,1,0,0,0,15,80,0,16
C5901,24.77,LOW,APPROVE,No significant risk flags identified,33,Low,Business,3732869,Savings,Complete,1,0,0,0,9,77,1,218
C5902,6.3,LOW,APPROVE,No significant risk flags identified,57,Low,Salaried,4683181,NRI,Partial,1,0,0,0,14,20,0,172
C5903,6.47,LOW,APPROVE,No significant risk flags identified,18,Medium,Business,1318966,Savings,Complete,1,0,0,0,7,9,0,215
C5904,21.76,LOW,APPROVE,No significant risk flags identified,67,Medium,Student,3230527,Savings,Complete,0,0,0,1,10,52,0,172
C5905,32.73,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",27,High,Cash Business,3926047,Savings,Complete,1,0,0,0,13,60,1,191
C5906,35.47,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",50,High,Salaried,704851,Savings,Partial,1,0,0,0,1,66,1,136
C5907,16.57,LOW,APPROVE,No significant risk flags identified,31,Medium,Business,1917416,Savings,Partial,1,0,0,1,15,15,0,125
C5908,5.48,LOW,APPROVE,No significant risk flags identified,40,Low,Self Employed,500488,Savings,Complete,1,0,0,0,6,54,0,424
C5909,33.28,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Multiple compliance flags triggered, Fraud history present",39,Medium,Cash Business,1384912,Savings,Partial,1,1,0,1,3,51,0,380
C5910,4.22,LOW,APPROVE,No significant risk flags identified,60,Low,Student,2752527,Savings,Complete,1,0,0,0,8,64,0,395
C5911,27.74,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",39,Medium,Student,1934662,NRI,Complete,1,0,0,0,0,26,1,498
C5912,9.41,LOW,APPROVE,No significant risk flags identified,66,Low,Business,3265459,Corporate,Partial,1,0,0,0,2,38,0,155
C5913,25.74,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Multiple compliance flags triggered, Fraud history present",18,Low,Cash Business,425162,Corporate,Partial,1,1,0,0,4,29,0,487
C5914,41.44,HIGH,EDD,"Overall weighted risk score elevated, Multiple compliance flags triggered, High transaction volume",41,Low,Student,3968016,Savings,Partial,1,1,0,0,10,90,1,53
C5915,13.31,LOW,APPROVE,No significant risk flags identified,36,High,Business,3194255,Corporate,Partial,1,0,0,0,1,21,0,61
C5916,8.44,LOW,APPROVE,No significant risk flags identified,50,Medium,Cash Business,3131392,Current,Complete,1,0,0,0,1,42,0,500
C5917,8.43,LOW,APPROVE,No significant risk flags identified,40,Medium,Student,4151346,Savings,Partial,1,0,0,0,5,11,0,431
C5918,23.31,LOW,APPROVE,No significant risk flags identified,40,Low,Salaried,960012,Savings,Complete,1,0,0,0,6,46,1,200
C5919,37.23,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Multiple compliance flags triggered, Short customer tenure",26,Low,Salaried,4237538,Current,Complete,1,1,0,0,15,84,1,311
C5920,19.48,LOW,APPROVE,No significant risk flags identified,74,Low,Salaried,691322,Current,Complete,1,1,0,0,12,70,0,334
C5921,10.89,LOW,APPROVE,No significant risk flags identified,45,Low,Self Employed,1794602,Savings,Complete,0,0,0,0,5,92,0,253
C5922,37.49,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Multiple compliance flags triggered, Unusual income level",67,Low,Business,4736121,NRI,Partial,1,0,0,1,10,37,1,480
C5923,26.96,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",55,Low,Salaried,4398419,Corporate,Partial,1,0,0,0,10,29,1,367
C5924,85.0,HIGH,REJECT,"Overall weighted risk score elevated, Multiple compliance flags triggered, Fraud history present",25,Low,Self Employed,840115,Savings,Complete,0,0,1,0,0,97,1,282
C5925,19.4,LOW,APPROVE,No significant risk flags identified,68,Medium,Business,1232559,Savings,Partial,0,0,0,0,5,75,0,185
C5926,21.74,LOW,APPROVE,No significant risk flags identified,29,Low,Salaried,2002809,Savings,Complete,1,0,0,0,2,28,1,43
C5927,48.1,HIGH,EDD,"Overall weighted risk score elevated, Multiple compliance flags triggered, Fraud history present",34,Medium,Business,958999,Current,Partial,0,1,0,0,2,43,1,370
C5928,33.62,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Short customer tenure, Fraud history present",61,High,Salaried,275897,Savings,Partial,1,0,0,0,15,10,1,2
C5929,16.7,LOW,APPROVE,No significant risk flags identified,34,High,Salaried,3337543,Current,Complete,0,0,0,0,14,74,0,325
C5930,38.68,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",64,Medium,Salaried,289688,Savings,Missing,1,0,0,0,8,61,1,167
C5931,34.46,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",57,High,Self Employed,514627,Savings,Complete,1,0,0,0,14,90,1,401
C5932,29.6,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",40,Medium,Student,1954041,Current,Partial,1,0,0,0,10,30,1,220
C5933,25.59,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Multiple compliance flags triggered, Fraud history present",62,Low,Cash Business,3208469,Savings,Missing,1,0,0,1,9,87,0,449
C5934,16.66,LOW,APPROVE,No significant risk flags identified,58,Medium,Self Employed,3944132,Savings,Missing,1,0,0,0,4,85,0,96
C5935,18.93,LOW,APPROVE,No significant risk flags identified,41,Medium,Salaried,827741,Savings,Complete,0,0,0,1,5,22,0,348
C5936,31.23,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",62,Low,Self Employed,1606135,Savings,Missing,1,0,0,0,4,13,1,276
C5937,33.03,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Multiple compliance flags triggered, Fraud history present",49,Low,Business,3346971,Current,Complete,1,0,0,1,7,83,1,62
C5938,24.89,LOW,APPROVE,No significant risk flags identified,36,Low,Self Employed,2034921,Current,Complete,1,0,0,0,10,79,1,113
C5939,43.37,HIGH,EDD,"Overall weighted risk score elevated, Multiple compliance flags triggered, Fraud history present",56,High,Salaried,2528123,NRI,Partial,1,0,0,1,5,51,1,292
C5940,36.52,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",43,Medium,Cash Business,2752122,Savings,Missing,1,0,0,0,8,49,1,83
C5941,8.82,LOW,APPROVE,No significant risk flags identified,73,Medium,Student,1405165,Corporate,Complete,1,0,0,0,9,24,0,468
C5942,37.08,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",34,High,Student,996033,Current,Partial,1,0,0,0,3,87,1,326
C5943,10.46,LOW,APPROVE,No significant risk flags identified,23,Medium,Self Employed,552932,NRI,Complete,1,0,0,0,14,84,0,192
C5944,31.06,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",64,Medium,Business,3338891,Corporate,Complete,1,0,0,0,14,72,1,307
C5945,27.81,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",33,Medium,Student,4236974,Corporate,Complete,1,0,0,0,9,54,1,117
C5946,42.54,HIGH,EDD,"Overall weighted risk score elevated, High transaction volume, Fraud history present",20,High,Salaried,1127948,Savings,Missing,1,0,0,0,15,91,1,35
C5947,14.11,LOW,APPROVE,No significant risk flags identified,57,Medium,Cash Business,448568,Current,Complete,0,0,0,0,9,46,0,145
C5948,2.9,LOW,APPROVE,No significant risk flags identified,23,Low,Salaried,1474541,Current,Complete,1,0,0,0,5,38,0,344
C5949,40.88,HIGH,EDD,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",36,High,Cash Business,481936,Savings,Missing,1,0,0,0,13,21,1,478
C5950,13.53,LOW,APPROVE,No significant risk flags identified,30,Medium,Salaried,2992445,Savings,Complete,0,0,0,0,14,80,0,260
C5951,10.84,LOW,APPROVE,No significant risk flags identified,53,Medium,Business,4241541,Savings,Partial,1,0,0,0,4,52,0,361
C5952,19.11,LOW,APPROVE,No significant risk flags identified,21,High,Salaried,3989068,Savings,Partial,0,0,0,0,5,47,0,439
C5953,0.78,LOW,APPROVE,No significant risk flags identified,46,Low,Salaried,2511398,Current,Complete,1,0,0,0,13,9,0,227
C5954,30.04,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Multiple compliance flags triggered, Fraud history present",64,Low,Cash Business,3880594,Savings,Complete,1,0,0,0,0,82,1,179
C5955,28.15,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Multiple compliance flags triggered, Fraud history present",49,Medium,Cash Business,1495981,NRI,Missing,1,0,0,1,11,80,0,479
C5956,35.34,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Multiple compliance flags triggered, Fraud history present",47,Medium,Student,3163185,Savings,Complete,1,0,0,1,10,63,1,75
C5957,2.81,LOW,APPROVE,No significant risk flags identified,69,Low,Self Employed,4495451,Current,Complete,1,0,0,0,4,12,0,157
C5958,28.07,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",50,Medium,Salaried,3731027,Savings,Partial,1,0,0,0,6,6,1,302
C5959,2.53,LOW,APPROVE,No significant risk flags identified,48,Low,Business,3183445,Corporate,Complete,1,0,0,0,2,24,0,111
C5960,9.06,LOW,APPROVE,No significant risk flags identified,60,Medium,Cash Business,2227601,Corporate,Complete,1,0,0,0,4,33,0,490
C5961,18.42,LOW,APPROVE,No significant risk flags identified,20,High,Salaried,3211710,Current,Partial,1,0,0,0,0,69,0,346
C5962,8.93,LOW,APPROVE,No significant risk flags identified,34,High,Business,3630256,Current,Complete,1,0,0,0,6,28,0,348
C5963,11.93,LOW,APPROVE,No significant risk flags identified,57,Low,Salaried,534199,Corporate,Complete,0,0,0,0,3,69,0,361
C5964,31.03,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",74,Medium,Business,3155754,NRI,Partial,1,0,0,0,3,5,1,279
C5965,40.66,HIGH,EDD,"Overall weighted risk score elevated, Multiple compliance flags triggered, Fraud history present",64,Medium,Business,4450644,Savings,Complete,1,1,0,0,3,49,1,367
C5966,31.58,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",44,Medium,Business,4254545,Corporate,Complete,0,0,0,0,8,32,1,256
C5967,29.72,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",21,Low,Self Employed,4031311,Savings,Complete,0,0,0,0,13,74,1,428
C5968,25.46,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Multiple compliance flags triggered, Fraud history present",32,Low,Salaried,2783908,Corporate,Missing,0,0,0,1,5,53,0,292
C5969,3.47,LOW,APPROVE,No significant risk flags identified,32,Low,Student,4885330,Savings,Complete,1,0,0,0,10,57,0,88
C5970,24.95,LOW,APPROVE,No significant risk flags identified,41,Low,Business,4211744,Current,Complete,1,0,0,0,15,80,1,244
C5971,39.01,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",31,High,Cash Business,3852606,Savings,Partial,1,0,0,0,2,96,1,362
C5972,5.97,LOW,APPROVE,No significant risk flags identified,24,Low,Self Employed,3826795,Savings,Complete,1,0,0,0,8,97,0,212
C5973,37.18,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Multiple compliance flags triggered, Fraud history present",71,Low,Salaried,971562,Savings,Complete,0,0,0,1,0,11,1,190
C5974,28.41,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",70,Low,Self Employed,2213118,Current,Complete,1,0,0,0,13,97,1,498
C5975,45.24,HIGH,EDD,"Overall weighted risk score elevated, Multiple compliance flags triggered, Unusual income level",52,High,Business,4999839,NRI,Partial,0,0,0,1,3,3,1,119
C5976,31.43,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",44,High,Self Employed,1893168,Savings,Complete,1,0,0,0,7,72,1,80
C5977,34.98,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",69,Medium,Salaried,2073879,Savings,Partial,1,0,0,0,11,84,1,346
C5978,36.89,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",62,High,Student,946332,Corporate,Partial,1,0,0,0,12,31,1,370
C5979,34.84,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",21,Medium,Salaried,3377186,Current,Missing,1,0,0,0,8,55,1,45
C5980,27.02,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",63,Medium,Business,1757937,Savings,Complete,1,0,0,0,10,17,1,330
C5981,10.16,LOW,APPROVE,No significant risk flags identified,41,High,Salaried,4303980,Savings,Complete,1,0,0,0,5,51,0,163
C5982,39.58,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Multiple compliance flags triggered, Fraud history present",27,Medium,Business,1610258,Current,Complete,1,1,0,0,7,55,1,473
C5983,27.25,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",37,Low,Student,601378,Savings,Complete,1,0,0,0,6,88,1,448
C5984,7.9,LOW,APPROVE,No significant risk flags identified,37,Medium,Business,1737691,Savings,Complete,1,0,0,0,0,52,0,182
C5985,31.31,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Multiple compliance flags triggered, Fraud history present",74,Medium,Business,2159981,Corporate,Missing,1,1,0,0,3,71,0,450
C5986,50.17,HIGH,EDD,"Overall weighted risk score elevated, Multiple compliance flags triggered, Fraud history present",67,High,Student,3439101,Current,Partial,0,0,0,1,11,68,1,122
C5987,20.96,LOW,APPROVE,No significant risk flags identified,73,High,Business,4362915,NRI,Complete,0,0,0,0,10,98,0,124
C5988,36.99,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",47,High,Business,2424268,Savings,Missing,1,0,0,0,14,32,1,63
C5989,35.99,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Multiple compliance flags triggered, Fraud history present",73,Low,Business,3543913,Corporate,Partial,1,0,0,1,1,11,1,440
C5990,37.59,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",35,Medium,Student,958052,NRI,Missing,1,0,0,0,4,76,1,193
C5991,7.53,LOW,APPROVE,No significant risk flags identified,38,Medium,Student,3592976,Savings,Complete,1,0,0,0,6,62,0,424
C5992,14.51,LOW,APPROVE,No significant risk flags identified,58,High,Business,3580495,Current,Complete,0,0,0,0,10,39,0,231
C5993,25.52,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Multiple compliance flags triggered, Fraud history present",57,Low,Business,4108479,Savings,Complete,1,0,0,0,14,88,1,373
C5994,27.13,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Multiple compliance flags triggered, Fraud history present",20,Low,Cash Business,777746,Savings,Complete,1,0,0,0,11,28,1,426
C5995,33.74,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",65,Medium,Salaried,2950851,NRI,Partial,1,0,0,0,6,49,1,330
C5996,12.95,LOW,APPROVE,No significant risk flags identified,75,Medium,Self Employed,1443149,Current,Complete,1,0,0,0,0,98,0,311
C5997,31.84,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",28,Medium,Cash Business,958872,Current,Partial,1,0,0,0,10,39,1,1
C5998,43.78,HIGH,EDD,"Overall weighted risk score elevated, Multiple compliance flags triggered, Fraud history present",54,Low,Salaried,357302,Current,Partial,0,0,0,1,4,63,1,499
C5999,7.93,LOW,APPROVE,No significant risk flags identified,52,Low,Student,1585000,Current,Complete,0,0,0,0,2,44,0,174
